,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
678,NCN26,OUT049,1717.7517290130795
679,FDK44,OUT013,2785.57758642993
680,FDC28,OUT049,1717.7517290130795
681,FDJ41,OUT027,553.6929526785715
682,NCT29,OUT035,1717.7517290130795
683,NCH42,OUT019,3874.1350621359225
684,FDU60,OUT018,4011.9429512605043
685,FDS02,OUT045,2785.57758642993
686,FDC51,OUT046,1717.7517290130795
687,FDU03,OUT013,2785.57758642993
688,FDX39,OUT045,3874.1350621359225
689,NCY05,OUT010,760.1248005134787
690,NCL06,OUT027,553.6929526785715
691,FDD32,OUT035,1717.7517290130795
692,NCN41,OUT045,1717.7517290130795
693,NCX53,OUT049,1717.7517290130795
694,FDU57,OUT019,2785.57758642993
695,FDQ23,OUT046,1717.7517290130795
696,FDQ52,OUT045,3874.1350621359225
697,FDC14,OUT045,760.1248005134787
698,FDY09,OUT035,2785.57758642993
699,FDQ28,OUT045,2785.57758642993
700,FDV25,OUT046,3874.1350621359225
701,FDJ07,OUT035,1717.7517290130795
702,DRB25,OUT049,1717.7517290130795
703,FDK52,OUT019,3874.1350621359225
704,FDY52,OUT027,122.91127172413792
705,FDB28,OUT046,2785.57758642993
706,FDT36,OUT035,760.1248005134787
707,FDV25,OUT017,3874.1350621359225
708,NCN07,OUT027,252.24345153846156
709,FDC57,OUT017,2785.57758642993
710,FDQ03,OUT018,5908.442360000001
711,FDU23,OUT017,2785.57758642993
712,NCX41,OUT035,3874.1350621359225
713,NCD06,OUT035,760.1248005134787
714,FDW08,OUT045,1717.7517290130795
715,NCU29,OUT017,2785.57758642993
716,NCE06,OUT013,2785.57758642993
717,FDV52,OUT010,1717.7517290130795
718,FDB02,OUT017,2785.57758642993
719,NCR18,OUT045,760.1248005134787
720,FDK16,OUT049,1717.7517290130795
721,NCQ29,OUT010,3874.1350621359225
722,FDZ01,OUT019,1717.7517290130795
723,FDW27,OUT035,2785.57758642993
724,FDD17,OUT018,5908.442360000001
725,FDW39,OUT013,2785.57758642993
726,DRH59,OUT045,760.1248005134787
727,FDS52,OUT013,1717.7517290130795
728,FDU40,OUT027,553.6929526785715
729,NCF54,OUT013,2785.57758642993
730,FDH46,OUT045,1717.7517290130795
731,NCP14,OUT049,1717.7517290130795
732,FDH50,OUT049,2785.57758642993
733,DRF15,OUT010,2785.57758642993
734,FDV27,OUT027,252.24345153846156
735,NCJ06,OUT049,1717.7517290130795
736,FDN02,OUT018,5908.442360000001
737,FDQ51,OUT049,760.1248005134787
738,FDQ07,OUT017,3874.1350621359225
739,FDS45,OUT049,1717.7517290130795
740,NCJ06,OUT045,1717.7517290130795
741,FDD36,OUT035,1717.7517290130795
742,FDY25,OUT045,2785.57758642993
743,FDU52,OUT046,2785.57758642993
744,DRK47,OUT017,3874.1350621359225
745,NCL30,OUT017,1717.7517290130795
746,FDN22,OUT035,3874.1350621359225
747,NCF30,OUT027,252.24345153846156
748,FDK03,OUT035,3874.1350621359225
749,FDT45,OUT017,760.1248005134787
750,NCC54,OUT027,553.6929526785715
751,FDP08,OUT018,5908.442360000001
752,FDU44,OUT046,2785.57758642993
753,DRG39,OUT035,760.1248005134787
754,FDU32,OUT049,1717.7517290130795
755,FDY27,OUT049,2785.57758642993
756,NCP54,OUT013,1717.7517290130795
757,NCZ41,OUT049,1717.7517290130795
758,DRL49,OUT013,1717.7517290130795
759,FDI05,OUT018,2633.810205464481
760,FDY56,OUT045,3874.1350621359225
761,DRC13,OUT013,1717.7517290130795
762,NCV29,OUT017,2785.57758642993
763,FDR24,OUT049,1717.7517290130795
764,FDZ34,OUT018,5908.442360000001
765,FDP37,OUT035,1717.7517290130795
766,FDX08,OUT027,370.4193823834197
767,FDS57,OUT045,1717.7517290130795
768,NCG18,OUT049,1717.7517290130795
769,FDK25,OUT018,4011.9429512605043
770,FDH53,OUT049,1717.7517290130795
771,DRI59,OUT018,5908.442360000001
772,FDA52,OUT046,2785.57758642993
773,FDT20,OUT010,760.1248005134787
774,FDE36,OUT019,2785.57758642993
775,FDI24,OUT017,2785.57758642993
776,FDB28,OUT018,5908.442360000001
777,FDV11,OUT017,2785.57758642993
778,FDP01,OUT046,2785.57758642993
779,FDD34,OUT027,370.4193823834197
780,FDJ50,OUT027,122.91127172413792
781,FDZ44,OUT013,1717.7517290130795
782,DRO59,OUT035,760.1248005134787
783,DRB48,OUT045,760.1248005134787
784,FDR21,OUT018,4794.112032183908
785,NCE42,OUT010,3874.1350621359225
786,FDO23,OUT046,1717.7517290130795
787,NCE30,OUT018,5908.442360000001
788,FDQ22,OUT035,760.1248005134787
789,FDY01,OUT045,1717.7517290130795
790,FDS08,OUT017,2785.57758642993
791,FDG28,OUT018,5908.442360000001
792,FDQ51,OUT018,1758.2753692307695
793,FDB05,OUT017,3874.1350621359225
794,FDO56,OUT049,1717.7517290130795
795,FDE02,OUT018,2633.810205464481
796,FDN45,OUT017,3874.1350621359225
797,FDS09,OUT013,760.1248005134787
798,NCA54,OUT018,4794.112032183908
799,FDP09,OUT010,3874.1350621359225
800,FDC53,OUT045,1717.7517290130795
801,NCM55,OUT017,2785.57758642993
802,FDL09,OUT018,4011.9429512605043
803,FDA11,OUT019,1717.7517290130795
804,FDA50,OUT045,1717.7517290130795
805,FDC23,OUT017,2785.57758642993
806,FDE22,OUT049,2785.57758642993
807,FDD23,OUT046,2785.57758642993
808,NCA29,OUT049,2785.57758642993
809,FDK38,OUT046,2785.57758642993
810,DRC13,OUT046,1717.7517290130795
811,NCP43,OUT049,2785.57758642993
812,FDX28,OUT049,1717.7517290130795
813,FDF08,OUT049,1717.7517290130795
814,FDZ33,OUT046,2785.57758642993
815,FDD10,OUT049,2785.57758642993
816,FDO58,OUT017,2785.57758642993
817,FDI50,OUT017,3874.1350621359225
818,FDO58,OUT045,2785.57758642993
819,FDX08,OUT013,2785.57758642993
820,NCK17,OUT010,760.1248005134787
821,FDF39,OUT035,3874.1350621359225
822,FDU45,OUT010,1717.7517290130795
823,NCJ18,OUT018,2633.810205464481
824,DRC27,OUT019,3874.1350621359225
825,DRC25,OUT035,1717.7517290130795
826,FDU59,OUT035,2785.57758642993
827,FDU28,OUT035,2785.57758642993
828,NCP30,OUT046,760.1248005134787
829,FDB39,OUT018,1758.2753692307695
830,FDE41,OUT013,1717.7517290130795
831,DRH11,OUT010,760.1248005134787
832,FDA58,OUT045,3874.1350621359225
833,FDU50,OUT046,1717.7517290130795
834,FDM34,OUT013,1717.7517290130795
835,FDM44,OUT027,252.24345153846156
836,FDR39,OUT045,2785.57758642993
837,FDM25,OUT045,2785.57758642993
838,FDQ49,OUT049,2785.57758642993
839,DRH25,OUT018,1758.2753692307695
840,FDM09,OUT027,370.4193823834197
841,FDL44,OUT019,2785.57758642993
842,NCR42,OUT018,964.5592555555558
843,DRL59,OUT046,760.1248005134787
844,FDX43,OUT013,2785.57758642993
845,DRK47,OUT010,3874.1350621359225
846,FDU48,OUT018,3493.6062461538463
847,FDY12,OUT045,760.1248005134787
848,NCN43,OUT018,3493.6062461538463
849,NCM55,OUT018,4794.112032183908
850,FDQ21,OUT027,252.24345153846156
851,FDX13,OUT035,3874.1350621359225
852,NCK30,OUT027,553.6929526785715
853,FDG20,OUT049,2785.57758642993
854,DRG27,OUT017,760.1248005134787
855,FDY14,OUT018,5908.442360000001
856,FDP59,OUT035,1717.7517290130795
857,FDU60,OUT017,2785.57758642993
858,NCC18,OUT019,2785.57758642993
859,DRJ39,OUT017,3874.1350621359225
860,FDS07,OUT049,1717.7517290130795
861,FDM08,OUT027,553.6929526785715
862,FDP51,OUT045,1717.7517290130795
863,FDU16,OUT035,1717.7517290130795
864,FDH12,OUT013,1717.7517290130795
865,DRE48,OUT010,2785.57758642993
866,NCL42,OUT027,553.6929526785715
867,FDR21,OUT045,2785.57758642993
868,NCW29,OUT035,1717.7517290130795
869,FDO11,OUT013,3874.1350621359225
870,NCM31,OUT049,1717.7517290130795
871,FDV35,OUT019,2785.57758642993
872,FDF58,OUT017,760.1248005134787
873,NCE43,OUT049,2785.57758642993
874,FDA02,OUT035,2785.57758642993
875,DRL37,OUT010,760.1248005134787
876,FDR24,OUT018,2633.810205464481
877,FDW59,OUT049,1717.7517290130795
878,FDS22,OUT049,760.1248005134787
879,FDW24,OUT017,760.1248005134787
880,FDU24,OUT035,1717.7517290130795
881,FDA21,OUT027,553.6929526785715
882,FDH58,OUT027,252.24345153846156
883,FDW36,OUT018,2633.810205464481
884,FDI45,OUT027,370.4193823834197
885,FDU01,OUT018,4794.112032183908
886,FDF35,OUT027,252.24345153846156
887,FDU43,OUT019,3874.1350621359225
888,FDE24,OUT019,2785.57758642993
889,FDK50,OUT049,2785.57758642993
890,FDG31,OUT045,760.1248005134787
891,FDC60,OUT045,1717.7517290130795
892,FDL36,OUT013,1717.7517290130795
893,FDP21,OUT013,2785.57758642993
894,FDW16,OUT045,1717.7517290130795
895,FDX02,OUT017,3874.1350621359225
896,FDQ58,OUT027,370.4193823834197
897,FDT51,OUT046,1717.7517290130795
898,FDD59,OUT049,1717.7517290130795
899,NCM42,OUT018,2633.810205464481
900,FDA57,OUT018,964.5592555555558
901,FDZ48,OUT035,1717.7517290130795
902,FDE46,OUT045,2785.57758642993
903,NCZ30,OUT019,1717.7517290130795
904,FDB56,OUT017,2785.57758642993
905,FDA25,OUT027,252.24345153846156
906,FDD20,OUT013,1717.7517290130795
907,FDL25,OUT013,1717.7517290130795
908,NCO18,OUT049,2785.57758642993
909,FDJ45,OUT017,760.1248005134787
910,FDR12,OUT035,2785.57758642993
911,NCF19,OUT010,760.1248005134787
912,FDK25,OUT046,2785.57758642993
913,NCR17,OUT046,1717.7517290130795
914,FDC52,OUT046,2785.57758642993
915,NCA54,OUT017,2785.57758642993
916,FDR45,OUT010,3874.1350621359225
917,NCM19,OUT049,1717.7517290130795
918,FDF39,OUT027,553.6929526785715
919,FDX23,OUT049,1717.7517290130795
920,FDD58,OUT027,252.24345153846156
921,FDX28,OUT013,1717.7517290130795
922,NCD31,OUT013,2785.57758642993
923,FDU57,OUT018,4011.9429512605043
924,FDI27,OUT046,760.1248005134787
925,NCM42,OUT046,1717.7517290130795
926,FDD32,OUT027,252.24345153846156
927,FDI34,OUT013,3874.1350621359225
928,NCM29,OUT049,1717.7517290130795
929,FDG46,OUT018,2633.810205464481
930,DRC01,OUT010,760.1248005134787
931,FDB15,OUT027,553.6929526785715
932,NCA17,OUT027,370.4193823834197
933,FDF10,OUT046,2785.57758642993
934,FDR26,OUT027,370.4193823834197
935,FDI02,OUT049,1717.7517290130795
936,NCM54,OUT010,1717.7517290130795
937,FDF14,OUT013,2785.57758642993
938,FDJ33,OUT010,1717.7517290130795
939,FDM20,OUT035,3874.1350621359225
940,FDC03,OUT027,553.6929526785715
941,NCX05,OUT046,1717.7517290130795
942,NCM41,OUT027,252.24345153846156
943,NCU29,OUT010,2785.57758642993
944,FDQ59,OUT017,1717.7517290130795
945,FDH46,OUT010,1717.7517290130795
946,FDH09,OUT013,760.1248005134787
947,NCD06,OUT045,760.1248005134787
948,FDC15,OUT035,2785.57758642993
949,DRD37,OUT027,122.91127172413792
950,FDT28,OUT027,370.4193823834197
951,FDR28,OUT027,370.4193823834197
952,FDT38,OUT017,1717.7517290130795
953,FDV34,OUT027,122.91127172413792
954,FDY52,OUT035,760.1248005134787
955,FDB34,OUT013,1717.7517290130795
956,DRL23,OUT018,2633.810205464481
957,DRB24,OUT046,2785.57758642993
958,FDJ50,OUT046,760.1248005134787
959,FDQ49,OUT035,2785.57758642993
960,FDP20,OUT035,1717.7517290130795
961,FDV19,OUT027,370.4193823834197
962,NCR54,OUT045,2785.57758642993
963,FDO09,OUT010,3874.1350621359225
964,FDS57,OUT018,3493.6062461538463
965,FDN10,OUT049,1717.7517290130795
966,FDV23,OUT049,1717.7517290130795
967,FDY28,OUT049,3874.1350621359225
968,DRG51,OUT013,2785.57758642993
969,FDD45,OUT019,1717.7517290130795
970,NCL18,OUT027,553.6929526785715
971,NCM29,OUT013,1717.7517290130795
972,FDF17,OUT027,553.6929526785715
973,FDE22,OUT017,2785.57758642993
974,FDQ22,OUT017,760.1248005134787
975,FDS01,OUT013,2785.57758642993
976,FDW35,OUT027,122.91127172413792
977,FDJ33,OUT046,1717.7517290130795
978,NCF54,OUT035,2785.57758642993
979,FDE09,OUT013,1717.7517290130795
980,NCE06,OUT045,2785.57758642993
981,DRH49,OUT049,1717.7517290130795
982,FDY43,OUT045,2785.57758642993
983,NCT05,OUT017,3874.1350621359225
984,FDZ34,OUT045,2785.57758642993
985,FDL38,OUT017,1717.7517290130795
986,FDZ31,OUT017,2785.57758642993
987,FDR14,OUT035,760.1248005134787
988,NCN54,OUT049,1717.7517290130795
989,NCC42,OUT027,252.24345153846156
990,FDK08,OUT017,1717.7517290130795
991,FDP59,OUT013,1717.7517290130795
992,FDV22,OUT035,2785.57758642993
993,FDD33,OUT035,3874.1350621359225
994,DRE60,OUT027,553.6929526785715
995,FDK52,OUT046,3874.1350621359225
996,FDA02,OUT017,2785.57758642993
997,FDM56,OUT049,1717.7517290130795
998,FDE57,OUT035,1717.7517290130795
999,FDM32,OUT045,1717.7517290130795
1000,NCQ30,OUT027,252.24345153846156
1001,FDQ27,OUT027,252.24345153846156
1002,FDT60,OUT027,252.24345153846156
1003,FDU43,OUT049,3874.1350621359225
1004,NCO55,OUT035,1717.7517290130795
1005,FDG02,OUT045,2785.57758642993
1006,FDJ28,OUT013,2785.57758642993
1007,FDP40,OUT045,1717.7517290130795
1008,FDJ38,OUT045,2785.57758642993
1009,NCC54,OUT017,3874.1350621359225
1010,NCZ41,OUT046,1717.7517290130795
1011,FDK38,OUT019,2785.57758642993
1012,FDU52,OUT013,2785.57758642993
1013,FDC40,OUT046,1717.7517290130795
1014,NCR30,OUT017,760.1248005134787
1015,NCN18,OUT017,1717.7517290130795
1016,FDB50,OUT035,1717.7517290130795
1017,FDG04,OUT013,2785.57758642993
1018,FDR26,OUT035,2785.57758642993
1019,NCT17,OUT018,4794.112032183908
1020,FDX35,OUT027,553.6929526785715
1021,FDS12,OUT046,1717.7517290130795
1022,NCZ29,OUT027,252.24345153846156
1023,FDB38,OUT010,2785.57758642993
1024,FDP12,OUT013,760.1248005134787
1025,FDP22,OUT046,760.1248005134787
1026,FDS26,OUT018,5908.442360000001
1027,FDR52,OUT046,2785.57758642993
1028,DRJ13,OUT046,2785.57758642993
1029,FDU48,OUT027,252.24345153846156
1030,FDE29,OUT035,760.1248005134787
1031,NCT29,OUT049,1717.7517290130795
1032,DRK37,OUT018,4794.112032183908
1033,FDK55,OUT046,1717.7517290130795
1034,FDR07,OUT046,1717.7517290130795
1035,FDO21,OUT027,553.6929526785715
1036,FDK46,OUT049,3874.1350621359225
1037,FDB12,OUT045,1717.7517290130795
1038,FDT31,OUT027,553.6929526785715
1039,FDJ33,OUT045,1717.7517290130795
1040,FDC26,OUT027,252.24345153846156
1041,NCQ02,OUT045,2785.57758642993
1042,FDP08,OUT010,2785.57758642993
1043,FDB11,OUT027,553.6929526785715
1044,FDV55,OUT013,2785.57758642993
1045,FDW20,OUT049,1717.7517290130795
1046,NCJ18,OUT019,1717.7517290130795
1047,FDC41,OUT018,1758.2753692307695
1048,FDE14,OUT027,252.24345153846156
1049,FDG35,OUT013,2785.57758642993
1050,FDF45,OUT035,760.1248005134787
1051,FDS19,OUT027,252.24345153846156
1052,FDS58,OUT019,2785.57758642993
1053,FDA26,OUT017,3874.1350621359225
1054,FDM32,OUT049,1717.7517290130795
1055,FDL45,OUT046,1717.7517290130795
1056,FDZ55,OUT049,2785.57758642993
1057,FDY37,OUT049,1717.7517290130795
1058,FDO46,OUT046,2785.57758642993
1059,FDQ60,OUT046,1717.7517290130795
1060,FDA19,OUT018,3493.6062461538463
1061,FDL15,OUT046,2785.57758642993
1062,FDM10,OUT018,5908.442360000001
1063,NCL05,OUT017,760.1248005134787
1064,DRK49,OUT010,760.1248005134787
1065,NCE18,OUT027,553.6929526785715
1066,FDG40,OUT049,760.1248005134787
1067,DRI59,OUT045,3874.1350621359225
1068,FDK28,OUT035,3874.1350621359225
1069,NCD06,OUT019,760.1248005134787
1070,FDO11,OUT019,3874.1350621359225
1071,FDK27,OUT046,1717.7517290130795
1072,FDT43,OUT027,122.91127172413792
1073,FDD38,OUT018,2633.810205464481
1074,FDA16,OUT049,3874.1350621359225
1075,FDL14,OUT027,370.4193823834197
1076,NCM17,OUT049,760.1248005134787
1077,FDD20,OUT045,1717.7517290130795
1078,FDA40,OUT045,1717.7517290130795
1079,FDL43,OUT045,1717.7517290130795
1080,FDV15,OUT045,1717.7517290130795
1081,FDE52,OUT046,1717.7517290130795
1082,NCL17,OUT010,2785.57758642993
1083,NCJ31,OUT045,3874.1350621359225
1084,FDR60,OUT045,1717.7517290130795
1085,NCA18,OUT035,1717.7517290130795
1086,FDS21,OUT027,122.91127172413792
1087,FDW09,OUT035,1717.7517290130795
1088,FDL26,OUT035,2785.57758642993
1089,FDS47,OUT018,2633.810205464481
1090,FDC39,OUT046,3874.1350621359225
1091,FDT51,OUT035,1717.7517290130795
1092,FDK40,OUT035,3874.1350621359225
1093,NCG19,OUT045,3874.1350621359225
1094,FDZ07,OUT046,760.1248005134787
1095,FDF08,OUT027,252.24345153846156
1096,FDO04,OUT013,760.1248005134787
1097,FDK41,OUT018,2633.810205464481
1098,FDP15,OUT049,3874.1350621359225
1099,NCD43,OUT018,2633.810205464481
1100,NCP18,OUT013,2785.57758642993
1101,FDZ51,OUT046,1717.7517290130795
1102,DRH13,OUT035,1717.7517290130795
1103,FDF38,OUT045,760.1248005134787
1104,NCI43,OUT045,760.1248005134787
1105,FDM38,OUT027,122.91127172413792
1106,FDS03,OUT013,760.1248005134787
1107,DRJ47,OUT017,2785.57758642993
1108,FDT50,OUT010,1717.7517290130795
1109,FDV02,OUT046,2785.57758642993
1110,NCG18,OUT017,1717.7517290130795
1111,FDW52,OUT046,2785.57758642993
1112,FDS40,OUT035,760.1248005134787
1113,FDN31,OUT017,2785.57758642993
1114,FDA37,OUT045,1717.7517290130795
1115,FDA15,OUT046,3874.1350621359225
1116,FDL39,OUT046,2785.57758642993
1117,FDJ53,OUT045,1717.7517290130795
1118,FDX22,OUT013,3874.1350621359225
1119,NCZ42,OUT045,3874.1350621359225
1120,FDD56,OUT027,370.4193823834197
1121,FDD40,OUT017,2785.57758642993
1122,FDS50,OUT013,3874.1350621359225
1123,NCN14,OUT013,2785.57758642993
1124,FDT15,OUT013,2785.57758642993
1125,NCS18,OUT027,252.24345153846156
1126,NCO26,OUT010,1717.7517290130795
1127,FDF58,OUT018,1758.2753692307695
1128,NCB19,OUT013,1717.7517290130795
1129,FDH26,OUT017,1717.7517290130795
1130,DRB24,OUT027,370.4193823834197
1131,FDA49,OUT018,2633.810205464481
1132,FDB32,OUT045,1717.7517290130795
1133,FDI36,OUT017,2785.57758642993
1134,NCA17,OUT010,2785.57758642993
1135,FDH22,OUT013,1717.7517290130795
1136,NCM26,OUT018,4011.9429512605043
1137,FDT15,OUT027,553.6929526785715
1138,FDB16,OUT018,2633.810205464481
1139,NCP54,OUT027,252.24345153846156
1140,FDJ36,OUT013,1717.7517290130795
1141,FDO28,OUT045,1717.7517290130795
1142,FDU09,OUT013,760.1248005134787
1143,FDF29,OUT017,1717.7517290130795
1144,FDY08,OUT013,1717.7517290130795
1145,DRJ59,OUT018,964.5592555555558
1146,FDT23,OUT027,252.24345153846156
1147,FDU15,OUT018,964.5592555555558
1148,FDT47,OUT013,1717.7517290130795
1149,FDI53,OUT019,2785.57758642993
1150,FDR59,OUT018,5908.442360000001
1151,FDD53,OUT035,760.1248005134787
1152,FDY51,OUT017,3874.1350621359225
1153,FDT04,OUT049,760.1248005134787
1154,FDU51,OUT049,2785.57758642993
1155,FDG14,OUT035,2785.57758642993
1156,NCU06,OUT045,3874.1350621359225
1157,DRG25,OUT046,2785.57758642993
1158,DRH49,OUT035,1717.7517290130795
1159,FDN15,OUT035,1717.7517290130795
1160,FDL43,OUT018,2633.810205464481
1161,NCT18,OUT049,2785.57758642993
1162,NCB31,OUT013,3874.1350621359225
1163,FDK57,OUT035,1717.7517290130795
1164,FDY04,OUT019,2785.57758642993
1165,NCP54,OUT046,1717.7517290130795
1166,FDF41,OUT013,3874.1350621359225
1167,FDM01,OUT045,1717.7517290130795
1168,FDW03,OUT045,1717.7517290130795
1169,FDF28,OUT045,1717.7517290130795
1170,FDY37,OUT017,1717.7517290130795
1171,FDQ03,OUT017,3874.1350621359225
1172,FDP51,OUT027,252.24345153846156
1173,FDJ40,OUT017,1717.7517290130795
1174,FDC32,OUT049,1717.7517290130795
1175,DRI49,OUT027,252.24345153846156
1176,NCW54,OUT017,760.1248005134787
1177,FDF09,OUT017,760.1248005134787
1178,FDP45,OUT018,5908.442360000001
1179,DRJ23,OUT018,4794.112032183908
1180,FDS59,OUT017,1717.7517290130795
1181,FDY08,OUT046,1717.7517290130795
1182,FDX16,OUT049,2785.57758642993
1183,FDY16,OUT018,4794.112032183908
1184,FDK32,OUT035,2785.57758642993
1185,FDQ22,OUT013,760.1248005134787
1186,NCC31,OUT018,4011.9429512605043
1187,FDG58,OUT049,2785.57758642993
1188,DRF48,OUT013,2785.57758642993
1189,DRH36,OUT049,760.1248005134787
1190,NCR30,OUT035,760.1248005134787
1191,FDB03,OUT019,3874.1350621359225
1192,FDZ28,OUT027,252.24345153846156
1193,FDR35,OUT017,2785.57758642993
1194,DRD15,OUT027,553.6929526785715
1195,FDJ33,OUT019,1717.7517290130795
1196,FDA56,OUT010,1717.7517290130795
1197,FDP56,OUT046,760.1248005134787
1198,NCT30,OUT046,760.1248005134787
1199,FDK15,OUT017,1717.7517290130795
1200,FDH44,OUT018,4011.9429512605043
1201,FDV01,OUT013,2785.57758642993
1202,DRG03,OUT017,2785.57758642993
1203,FDG50,OUT027,252.24345153846156
1204,FDR16,OUT010,3874.1350621359225
1205,FDZ60,OUT046,1717.7517290130795
1206,DRG03,OUT045,2785.57758642993
1207,FDS56,OUT018,5908.442360000001
1208,FDU33,OUT045,760.1248005134787
1209,DRD27,OUT035,1717.7517290130795
1210,FDW22,OUT046,3874.1350621359225
1211,DRA24,OUT045,2785.57758642993
1212,FDF38,OUT049,760.1248005134787
1213,FDX48,OUT013,2785.57758642993
1214,FDS58,OUT018,4011.9429512605043
1215,FDC32,OUT046,1717.7517290130795
1216,NCQ29,OUT045,3874.1350621359225
1217,DRK39,OUT018,2633.810205464481
1218,NCS38,OUT017,1717.7517290130795
1219,DRO47,OUT013,1717.7517290130795
1220,DRG27,OUT027,122.91127172413792
1221,FDC57,OUT027,553.6929526785715
1222,FDS55,OUT046,2785.57758642993
1223,NCJ06,OUT018,2633.810205464481
1224,FDO01,OUT019,1717.7517290130795
1225,NCM55,OUT045,2785.57758642993
1226,FDC52,OUT049,2785.57758642993
1227,FDQ15,OUT045,1717.7517290130795
1228,NCT30,OUT027,122.91127172413792
1229,NCR42,OUT027,122.91127172413792
1230,FDD28,OUT035,760.1248005134787
1231,FDQ34,OUT049,1717.7517290130795
1232,FDZ12,OUT027,252.24345153846156
1233,DRE13,OUT019,1717.7517290130795
1234,NCN07,OUT019,1717.7517290130795
1235,FDM28,OUT035,2785.57758642993
1236,FDI10,OUT017,2785.57758642993
1237,FDQ25,OUT013,2785.57758642993
1238,FDA38,OUT010,3874.1350621359225
1239,DRI13,OUT049,3874.1350621359225
1240,FDY20,OUT027,252.24345153846156
1241,NCZ53,OUT035,2785.57758642993
1242,NCM31,OUT013,2785.57758642993
1243,DRB01,OUT017,2785.57758642993
1244,DRF37,OUT046,3874.1350621359225
1245,NCF42,OUT049,2785.57758642993
1246,FDF16,OUT018,4011.9429512605043
1247,FDB41,OUT013,760.1248005134787
1248,FDR34,OUT013,3874.1350621359225
1249,FDR15,OUT018,4011.9429512605043
1250,NCV42,OUT019,1717.7517290130795
1251,FDW51,OUT035,3874.1350621359225
1252,FDU36,OUT017,1717.7517290130795
1253,FDX60,OUT049,1717.7517290130795
1254,FDY03,OUT035,1717.7517290130795
1255,FDW55,OUT045,3874.1350621359225
1256,FDT01,OUT010,3874.1350621359225
1257,FDG58,OUT013,2785.57758642993
1258,FDK21,OUT017,3874.1350621359225
1259,NCS41,OUT019,2785.57758642993
1260,FDS10,OUT045,2785.57758642993
1261,NCT53,OUT046,2785.57758642993
1262,FDJ28,OUT018,5908.442360000001
1263,FDX44,OUT045,1717.7517290130795
1264,FDT20,OUT018,964.5592555555558
1265,FDO44,OUT017,1717.7517290130795
1266,NCX17,OUT049,3874.1350621359225
1267,FDY01,OUT017,1717.7517290130795
1268,FDJ12,OUT027,553.6929526785715
1269,DRK35,OUT018,964.5592555555558
